EXTERNAL_ID,TITLE,CENTER_NAME
SAMEA3268981,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268982,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268983,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268984,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268985,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268986,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268987,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268988,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268989,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268990,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268991,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268992,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268993,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268994,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268995,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268996,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268997,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268998,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3268999,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3269000,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3269001,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3269002,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3269003,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3269004,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3269005,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3269006,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3269007,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3269008,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3269009,Salmonella Typhimurium,Centre for Genomic Epidemiology_National Food Institute_Technical University of Denmark (DTU)_Denmark
SAMEA3275775,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275778,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275780,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275791,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275795,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275798,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275803,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275806,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275807,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275813,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275814,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275822,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275826,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275830,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275831,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3275999,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276001,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276002,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276007,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276071,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276074,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276075,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276080,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276081,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276082,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276085,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276092,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276097,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276111,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276115,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276118,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276122,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276130,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276134,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276137,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276141,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276142,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276144,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276146,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276148,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276151,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276160,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276163,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276165,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276167,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276170,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276172,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276174,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276178,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276182,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276183,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276186,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276193,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276202,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276205,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276207,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276210,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276223,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276229,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276231,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276232,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276235,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276236,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276237,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276238,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276239,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276240,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276250,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276256,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276262,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276264,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276265,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276271,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276272,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276275,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276278,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276279,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276281,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276285,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276287,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276291,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276293,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276294,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276297,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276300,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276310,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276313,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276315,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276317,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276321,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276323,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276326,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276336,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276338,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276342,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276343,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276349,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276350,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276352,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276353,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276354,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276355,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276356,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276357,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276358,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276363,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276364,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276365,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276367,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276371,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276373,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276374,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276378,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276380,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276383,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276385,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276386,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276389,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276390,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276397,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276399,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276402,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276408,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276410,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276413,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276417,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276421,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276423,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276425,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276428,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276441,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276443,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276445,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276446,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276450,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276451,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276456,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276457,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276458,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276459,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276460,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276462,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276466,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276467,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276468,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276471,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276472,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276475,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276482,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276487,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276490,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276492,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276493,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276494,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276497,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276502,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276506,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276507,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276508,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276509,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276521,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276522,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276523,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276526,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276537,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276541,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276545,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276546,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276547,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276548,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276549,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276554,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276555,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276557,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276558,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276569,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276573,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276578,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276582,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276596,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276597,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276602,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276605,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276611,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276618,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276630,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276634,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276635,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276636,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276637,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276638,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3276639,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3360375,salmotyphy,Food safety laboratory
SAMEA3488480,14028s WT + pBAD24 -3,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488481,14028s ¦¤STM14_3465 + pBAD24-STM14_3465 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488482,14028s ¦¤STM14_3463 + pBAD24 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488483,14028s ¦¤STM14_3465 + pBAD24 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488484,14028s ¦¤STM14_3474 + pBAD24-STM14_3474 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488485,14028s WT + pBAD24 -4,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488486,14028s ¦¤STM14_5187 + pBAD24 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488487,14028s ¦¤STM14_3475 + pBAD24-STM14_3475 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488488,14028s ¦¤STM14_3463 + pBAD24 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488489,14028s ¦¤STM14_3498 + pBAD24 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488490,14028s ¦¤STM14_3474 + pBAD24 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488491,14028s ¦¤STM14_5187 + pBAD24-STM14_5187 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488492,14028s ¦¤STM14_5188 + pBAD24-STM14_5188 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488493,14028s ¦¤STM14_3475 + pBAD24 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488494,14028s ¦¤STM14_3475 + pBAD24-STM14_3475 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488495,14028s ¦¤STM14_3474 + pBAD24-STM14_3474 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488496,14028s ¦¤STM14_3474 + pBAD24 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488497,14028s ¦¤STM14_3463 + pBAD24-STM14_3463 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488498,14028s ¦¤STM14_3465 + pBAD24 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488499,14028s ¦¤STM14_3498 + pBAD24 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488500,14028s ¦¤STM14_5188 + pBAD24-STM14_5188 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488501,14028s ¦¤STM14_5187 + pBAD24 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488502,14028s ¦¤STM14_3463 + pBAD24-STM14_3463 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488503,14028s WT + pBAD24 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488504,14028s ¦¤STM14_3465 + pBAD24-STM14_3465 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488505,14028s ¦¤STM14_3498 + pBAD24-STM14_3498 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488506,14028s WT + pBAD24 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488507,14028s ¦¤STM14_3498 + pBAD24-STM14_3498 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488508,14028s ¦¤STM14_5188 + pBAD24 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488509,14028s ¦¤STM14_5187 + pBAD24-STM14_5187 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488510,14028s ¦¤STM14_3475 + pBAD24 -1,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3488511,14028s ¦¤STM14_5188 + pBAD24 -2,WADSWORTH CENTER/NY DEPARTMENT OF HEALTH
SAMEA3506109,SO4698-09,INSTITUTE OF FOOD RESEARCH
SAMEA3529255,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3532790,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
SAMEA3532791,Salmonella enterica subsp. enterica serovar Typhimurium,The Wellcome Trust Sanger Institute
